eccn_no,part_id,iso_language,beg_eff_dt,last_update_dt,parent_id,end_eff_dt,eccn_desc,iso_country,unit,notes,AT,AT1,AT2,CB,CB1,CB2,CB3,CC,CC1,CC2,CC3,CW,EI,FC1,MT1,MT2,NP,NP1,NP2,NS1,NS2,RS,RS1,RS2,SI,SL,SS,UN,Z,AGR,APP,APR,AVS,BAG,CIV,ENC,GBS,GFT,GOV,KMI,LVS,RPL,STA,TMP,TSR,TSU
5A001.b.2           ,EU_ECCN_5A001B2,EN,1/1/1980,11/24/2020,EU_ECCN_5A001B,1/1/2050,"2. Being radio equipment operating in the 1,5 MHz to 87,5 MHz band and having all of the following - a. Automatically predicting and selecting frequencies and ″total digital transfer rates″ per channel to optimise the transmission; and b. Incorporating a linear power amplifier configuration having a capability to support multiple signals simultaneously at an output power of 1 kW or more in the frequency range of 1,5 MHz or more but less than 30 MHz, or 250 W or more in the frequency range of 30 MHz or more but not exceeding 87,5 MHz, over an ″instantaneous bandwidth″ of one octave or more and with an output harmonic and distortion content of better than – 80 dB;",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.b.3           ,EU_ECCN_5A001B3,EN,1/1/1980,11/24/2020,EU_ECCN_5A001B,1/1/2050,"3. Being radio equipment employing ″spread spectrum″ techniques, including ″frequency hopping″ techniques, other than those specified in 5A001.b.4. and having any of the following - ",EU,,Note - 5A001.b.3 does not control equipment designed to operate at an output power of 1 W or less.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.b.3.a         ,EU_ECCN_5A001B3A,EN,1/1/1980,11/24/2020,EU_ECCN_5A001B3,1/1/2050,a. User programmable spreading codes; or,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.b.3.b         ,EU_ECCN_5A001B3B,EN,1/1/1980,11/24/2020,EU_ECCN_5A001B3,1/1/2050,b. A total transmitted bandwidth which is 100 or more times the bandwidth of any one information channel and in excess of 50 kHz;,EU,,Note: 5A001.b.3.b. does not control radio equipment specially designed for use with any of the following: a. Civil cellular radio-communications systems; or b. Fixed or mobile satellite earth stations for commercial civil telecommunications.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.b.4           ,EU_ECCN_5A001B4,EN,1/1/1980,11/24/2020,EU_ECCN_5A001B,1/1/2050,"4. Being radio equipment employing ultra-wideband modulation techniques, having user programmable channelising codes, scrambling codes or network identification codes and having any of the following -",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.b.4.a         ,EU_ECCN_5A001B4A,EN,1/1/1980,11/24/2020,EU_ECCN_5A001B4,1/1/2050,a. A bandwidth exceeding 500 MHz; or,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.b.4.b         ,EU_ECCN_5A001B4B,EN,1/1/1980,11/24/2020,EU_ECCN_5A001B4,1/1/2050,b. A ″fractional bandwidth″ of 20 % or more;,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.b.5           ,EU_ECCN_5A001B5,EN,1/1/1980,11/24/2020,EU_ECCN_5A001B,1/1/2050,5. Being digitally controlled radio receivers having all of the following: a. More than 1 000 channels; b. A 'channel switching time' of less than 1 ms; c. Automatic searching or scanning of a part of the electromagnetic spectrum; and d. Identification of the received signals or the type of transmitter; or,EU,,"Note: 5A001.b.5. does not control radio equipment specially designed for use with civil cellular radio-communications systems. Technical Notes: 'Channel switching time' means the time (i.e., delay) to change from one receiving frequency to another, to arrive at or within ±0,05% of the final specified receiving frequency. Items having a specified frequency range of less than ±0.05% around their centre frequency are defined to be incapable of channel frequency switching.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.b.6           ,EU_ECCN_5A001B6,EN,1/1/1980,11/24/2020,EU_ECCN_5A001B,1/1/2050,6. Employing functions of digital &quot;signal processing&quot; to provide 'voice coding' output at rates of less than 700 bit/s.,EU,,"Technical Notes: 1. For variable rate 'voice coding', 5A001.b.6. applies to the 'voice coding' output of continuous speech. 2. For the purposes of 5A001.b.6., 'voice coding' is defined as the technique to take samples of human voice and then convert these samples into a digital signal, taking into account specific characteristics of human speech.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.c             ,EU_ECCN_5A001C,EN,1/1/1980,11/24/2020,EU_ECCN_5A001,1/1/2050,c. Optical fibres of more than 500 m in length and specified by the manufacturer as being capable of withstanding a 'proof test' tensile stress of 2 x 10^9 N/m^2 or more;,EU,,"N.B. For underwater umbilical cables, see 8A002.a.3. Technical Note: 'Proof Test': on-line or off-line production screen testing that dynamically applies a prescribed tensile stress over a 0,5 to 3 m length of fibre at a running rate of 2 to 5 m/s while passing between capstans approximately 150 mm in diameter. The ambient temperature is a nominal 293 K (20oC) and relative humidity 40%. Equivalent national standards may be used for executing the proof test.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.d             ,EU_ECCN_5A001D,EN,1/1/1980,11/24/2020,EU_ECCN_5A001,1/1/2050,d. 'Electronically steerable phased array antennae' as follows:,EU,,Note 1: 5A001.d. does not control 'electronically steerable phased array antennae' for landing systems with instruments meeting ICAO standards covering Microwave Landing Systems (MLS). Note 2: 5A001.d. does not control antennae specially designed for any of the following: a. Civil cellular or WLAN radio-communications systems; b. IEEE 802.15 or wireless HDMI; or c. Fixed or mobile satellite earth stations for commercial civil telecommunications.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.d.1           ,EU_ECCN_5A001D1,EN,1/1/1980,11/24/2020,EU_ECCN_5A001D,1/1/2050,"1. Rated for operation above 31,8 GHz, but not exceeding 57 GHz, and having an Effective Radiated Power (ERP) equal to or greater than +20 dBm (22,15 dBm Effective Isotropic Radiated Power (EIRP));",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.d.2           ,EU_ECCN_5A001D2,EN,1/1/1980,11/24/2020,EU_ECCN_5A001D,1/1/2050,"2. Rated for operation above 57 GHz, but not exceeding 66 GHz, and having an ERP equal to or greater than +24 dBm (26,15 dBm EIRP);",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.d.3           ,EU_ECCN_5A001D3,EN,1/1/1980,11/24/2020,EU_ECCN_5A001D,1/1/2050,"3. Rated for operation above 66 GHz, but not exceeding 90 GHz, and having an ERP equal to or greater than +20 dBm (22,15 dBm EIRP);",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.d.4           ,EU_ECCN_5A001D4,EN,1/1/1980,11/24/2020,EU_ECCN_5A001D,1/1/2050,4. Rated for operation above 90 GHz;,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.e             ,EU_ECCN_5A001E,EN,1/1/1980,11/24/2020,EU_ECCN_5A001,1/1/2050,"e. Radio direction finding equipment operating at frequencies above 30 MHz and having all of the following, and specially designed components therefor - 1. ″Instantaneous bandwidth″ of 10 MHz or more; and 2. Capable of finding a Line Of Bearing (LOB) to non-cooperating radio transmitters with a signal duration of less than 1 ms;",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.f             ,EU_ECCN_5A001F,EN,1/1/1980,11/24/2020,EU_ECCN_5A001,1/1/2050,"f. Mobile telecommunications interception or jamming equipment, and monitoring equipment therefor, as follows, and specially designed components therefor:",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.f.1           ,EU_ECCN_5A001F1,EN,1/1/1980,11/24/2020,EU_ECCN_5A001F,1/1/2050,"1. Interception equipment designed for the extraction of voice or data, transmitted over the air interface;",EU,,"Note: 5A001.f.1. and 5A001.f.2. do not control any of the following: a. Equipment specially designed for the interception of analogue Private Mobile Radio (PMR), IEEE 802.11 WLAN; b. Equipment designed for mobile telecommunications network operators; or c. Equipment designed for the development&quot; or &quot;production&quot; of mobile telecommunications equipment or systems. N.B.1.: See also MILITARY GOODS CONTROLS. N.B.2.: For radio receivers see 5A001.b.5.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.f.2           ,EU_ECCN_5A001F2,EN,1/1/1980,11/24/2020,EU_ECCN_5A001F,1/1/2050,"2. Interception equipment not specified in 5A001.f.1., designed for the extraction of client device or subscriber identifiers (e.g., IMSI, TIMSI or IMEI), signalling, or other metadata transmitted over the air interface;",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.f.3           ,EU_ECCN_5A001F3,EN,1/1/1980,11/24/2020,EU_ECCN_5A001F,1/1/2050,"3. Jamming equipment specially designed or modified to intentionally and selectively interfere with, deny, inhibit, degrade or seduce mobile telecommunication services and performing any of the following:",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.f.3.a         ,EU_ECCN_5A001F3A,EN,1/1/1980,11/24/2020,EU_ECCN_5A001F3,1/1/2050,a. Simulate the functions of Radio Access Network (RAN) equipment;,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.f.3.b         ,EU_ECCN_5A001F3B,EN,1/1/1980,11/24/2020,EU_ECCN_5A001F3,1/1/2050,"b. Detect and exploit specific characteristics of the mobile telecommunications protocol employed (e.g., GSM); or",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.f.3.c         ,EU_ECCN_5A001F3C,EN,1/1/1980,11/24/2020,EU_ECCN_5A001F3,1/1/2050,c. Exploit specific characteristics of the mobile telecommunications protocol employed (e.g. GSM);,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.f.4           ,EU_ECCN_5A001F4,EN,1/1/1980,11/24/2020,EU_ECCN_5A001F,1/1/2050,"4. RF monitoring equipment designed or modified to identify the operation of items specified in 5A001.f.1., 5A001.f.2. or 5A001.f.3.;",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.g             ,EU_ECCN_5A001G,EN,1/1/1980,11/24/2020,EU_ECCN_5A001,1/1/2050,"g. Passive Coherent Location (PCL) systems or equipment, specially designed for detecting and tracking moving objects by measuring reflections of ambient radio frequency emissions, supplied by non-radar transmitters; ",EU,,"Technical Note - Non-radar transmitters may include commercial radio, television or cellular telecommunications base stations. Note - 5A001.g. does not control any of the following - a. Radio-astronomical equipment; or     b. Systems or equipment, that require any radio transmission from the target.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.h             ,EU_ECCN_5A001H,EN,1/1/1980,11/24/2020,EU_ECCN_5A001,1/1/2050,"h. Counter Improvised Explosive Device (IED) equipment and related equipment, as follows:",EU,,N.B.: See also MILITARY GOODS CONTROLS.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.h.1           ,EU_ECCN_5A001H1,EN,1/1/1980,11/24/2020,EU_ECCN_5A001H,1/1/2050,"1. Radio Frequency (RF) transmitting equipment, not specified in 5A001.f., designed or modified for prematurely activating or preventing the initiation of Improvised Explosive Devices (IEDs);",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.h.2           ,EU_ECCN_5A001H2,EN,1/1/1980,11/24/2020,EU_ECCN_5A001H,1/1/2050,2. Equipment using techniques designed to enable radio communications in the same frequency channels on which co-located equipment specified in 5A001.h.1. is transmitting.,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A001.j             ,EU_ECCN_5A001J,EN,1/1/1980,11/24/2020,EU_ECCN_5A001,1/1/2050,"j. Internet Protocol (IP) network communications surveillance systems or equipment, and specially designed components therefor, having all of the following: 1. Performing all of the following on a carrier class Internet Protocol (IP) network (e.g., national grade IP backbone): a. Analysis at the application layer (e.g., Layer 7 of Open Systems Interconnection (OSI) model (ISO/IEC 7498-1)); b. Extraction of selected metadata and application content (e.g., voice, video, messages, attachments); and c. Indexing of extracted data; and 2. Being specially designed to carry out all of the following: a. Execution of searches on the basis of &quot;hard selectors&quot;; and b. Mapping of the relational network of an individual or of a group of people.",EU,,"Note: 5A001.j. does not control systems or equipment, specially designed for any of the following: a. Marketing purpose; b. Network Quality of Service (QoS); or c. Quality of Experience (QoE).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A002               ,EU_ECCN_5A002,EN,1/1/1980,11/24/2020,EU_ECCN_5A,1/1/2050,"&quot;Information security&quot; systems, equipment and components therefor, as follows:",EU,,"N.B. For the control of Global Navigation Satellite Systems (GNSS) receiving equipment containing or employing decryption, see 7A005 and for related decryption &quot;software&quot; and &quot;technology&quot; see 7D005 and 7E001.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A002.a             ,EU_ECCN_5A002A,EN,1/1/1980,11/24/2020,EU_ECCN_5A002,1/1/2050,"a. Designed or modified to use 'cryptography for data confidentiality' having a 'described security algorithm', where that cryptographic capability is usable, has been activated, or can be activated by any means other than secure &quot;cryptographic activation&quot;, as follows:",EU,,"Technical Notes: 1. For the purposes of 5A002.a., 'cryptography for data confidentiality' means &quot;cryptography&quot; that employs digital techniques and performs any cryptographic function other than any of the following: a. &quot;Authentication&quot;; b. Digital signature; c. Data integrity; d. Non-repudiation; e. Digital rights management, including the execution of copy-protected &quot;software&quot;; f. Encryption or decryption in support of entertainment, mass commercial broadcasts or medical records management; or g. Key management in support of any function described in paragraph a. to f. above. 2. For the purposes of 5A002.a., 'described security algorithm' means any of the following: a. A &quot;symmetric algorithm&quot; employing a key length in excess of 56 bits, not including parity bits; b. An &quot;asymmetric algorithm&quot; where the security of the algorithm is based on any of the following: 1. Factorisation of integers in excess of 512 bits (e.g., RSA); 2. Computation of discrete logarithms in a multiplicative group of a finite field of size greater than 512 bits (e.g., Diffie-Hellman over Z/pZ); or 3. Discrete logarithms in a group other than mentioned in paragraph b.2. in excess of 112 bits (e.g., Diffie-Hellman over an elliptic curve); or c. An &quot;asymmetric algorithm&quot; where the security of the algorithm is based on any of the following: 1. Shortest vector or closest vector problems associated with lattices (e.g., NewHope, Frodo, NTRUEncrypt, Kyber, Titanium); 2. Finding isogenies between Supersingular elliptic curves (e.g., Supersingular Isogeny Key Encapsulation); or 3. Decoding random codes (e.g., McEliece, Niederreiter). Technical Note: An algorithm described by Technical Note 2.c. may be referred to as being post-quantum, quantum-safe or quantum-resistant. Note 1: When necessary as determined by the appropriate authority in the exporter's country, details of items must be accessible and provided to the authority upon request, in order to establish any of the following: a. Whether the item meets the criteria of 5A002.a.1. to 5A002.a.4.; or b. Whether the cryptographic capability for data confidentiality specified in 5A002.a. is usable without &quot;cryptographic activation&quot;. Note 2: 5A002.a. does not control any of the following items, or specially designed &quot;information security&quot; components therefor: a. Smart cards and smart card 'readers/writers' as follows: 1. A smart card or an electronically readable personal document (e.g., token coin, e-passport) that meets any of the following: a. The cryptographic capability meets all of the following: 1. It is restricted for use in any of the following: a. Equipment or systems not described by 5A002.a.1. to 5A002.a.4.; b. Equipment or systems not using 'cryptography for data confidentiality' having a 'described security algorithm'; or c. Equipment or systems, excluded from 5A002.a., by paragraphs b. to f. of this Note; and 2. It cannot be reprogrammed for any other use; or: b. Having all of the following: 1. It is specially designed and limited to allow protection of 'personal data' stored within; 2. Has been, or can only be, personalised for public or commercial transactions or individual identification; and 3. Where the cryptographic capability is not user-accessible; Technical Note: 'Personal data' includes any data specific to a particular person or entity, such as the amount of money stored and data necessary for &quot;authentication&quot;. 2. 'Readers/writers' specially designed or modified, and limited, for items specified in paragraph a.1. of this Note. Technical Note: 'Readers/writers' include equipment that communicates with smart cards or electronically readable documents through a network. b. Cryptographic equipment specially designed and limited for banking use or 'money transactions'; Technical Note: 'Money transactions' in...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A002.a.1           ,EU_ECCN_5A002A1,EN,1/1/1980,11/24/2020,EU_ECCN_5A002A,1/1/2050,1. Items having &quot;information security&quot; as a primary function;,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A002.a.2           ,EU_ECCN_5A002A2,EN,1/1/1980,11/24/2020,EU_ECCN_5A002A,1/1/2050,"2. Digital communication or networking systems, equipment or components, not specified in 5A002.a.1.;",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A002.a.3           ,EU_ECCN_5A002A3,EN,1/1/1980,11/24/2020,EU_ECCN_5A002A,1/1/2050,"3. Computers, other items having information storage or processing as a primary function, and components therefor, not specified in 5A002.a.1. or 5A002.a.2.;",EU,,"N.B. For operating systems, see also 5D002.a.1. and 5D002.c.1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A002.a.4           ,EU_ECCN_5A002A4,EN,1/1/1980,11/24/2020,EU_ECCN_5A002A,1/1/2050,"4. Items, not specified in 5A002.a.1. to 5A002.a.3., where the 'cryptography for data confidentiality' having 'in excess of 56 bits of symmetric key length, or equivalent' meets all of the following: a. It supports a non-primary function of the item; and b. It is performed by incorporated equipment or &quot;software&quot; that would, as a standalone item, be specified by Category 5 – Part 2.",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A002.b             ,EU_ECCN_5A002B,EN,1/1/1980,11/24/2020,EU_ECCN_5A002,1/1/2050,b. Being a 'cryptographic activation token';,EU,,"Technical Note: A 'cryptographic activation token' is an item designed or modified for any of the following: 1. Converting, by means of &quot;cryptographic activation&quot;, an item not specified in Category 5 – Part 2 into an item specified in 5A002.a. or 5D002.c.1., and not released by the Cryptography Note (Note 3 in Category 5 – Part 2); or 2. Enabling, by means of &quot;cryptographic activation&quot;, additional functionality specified in 5A002.a. of an item already specified in Category 5 – Part 2.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
